"household_id","ea_id","rural","pw","saq01","saq02","saq03","saq04","saq05","saq06","saq07","saq08","hh_s9q01","hh_s9q02_a","hh_s9q02_b","hh_s9q03","hh_s9q04","hh_s9q05","hh_s9q06","hh_s9q07","hh_s9q08","hh_s9q09","hh_s9q10","hh_s9q11","hh_s9q12","hh_s9q13","hh_s9q14","hh_s9q15","hh_s9q16","hh_s9q17","hh_s9q18","hh_s9q19","hh_s9q20","hh_s9q21"
"03080201503177","03080201503",1,745.664489746094,3,8,2,8,88,15,3,177,1,40,3,1,1,5,3,1,2,2,5,7,6,9,4,2,2,2,,8,1,1
"03080300107019","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,19,,,,,,,,,,,,,,,,,,,,,,
"03080300107040","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,40,1,7,0,1,2,1,1,5,3,2,6,3,6,5,5,2,2,1,2,1,3,2
"03080300107061","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,61,1,2,3,3,1,1,1,1,3,2,6,7,3,3,3,2,2,2,,1,2,2
"03080300107082","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,82,1,17,3,1,3,1,1,1,3,2,5,7,6,2,2,2,2,2,,1,2,2
"03080300107103","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,103,1,5,4,2,1,1,1,1,3,2,2,7,4,3,3,2,2,2,,2,2,11
"03080300107124","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,124,1,3,0,3,1,1,1,1,3,2,6,7,6,5,5,2,2,2,,1,2,1
"03080300107145","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,145,1,2,5,3,1,1,1,1,3,2,4,6,6,4,4,2,2,2,,1,2,1
"03080300107166","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,166,1,1,5,1,1,1,1,1,3,2,5,7,6,5,5,2,2,2,,2,2,2
"03080300107187","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,187,1,0,3,3,1,1,1,1,3,1,4,7,4,5,5,2,2,2,,1,2,1
"03080300107208","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,208,1,8,2,1,2,5,1,1,3,2,6,7,6,5,5,2,2,2,,1,2,2
"03080300107229","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,229,1,8,2,1,1,1,1,1,3,2,5,7,3,5,5,2,2,2,,1,2,1
"03080300107250","03080300107",0,1801.32055664063,3,8,3,1,1,1,7,250,1,9,2,1,1,1,3,1,2,2,4,7,4,5,5,2,2,2,,2,3,1
"03080300603003","03080300603",1,1857.37072753906,3,8,3,8,88,6,3,3,1,10,1,1,1,5,3,1,1,2,5,7,5,7,7,2,2,2,,8,1,1
"03080300603030","03080300603",1,1857.37072753906,3,8,3,8,88,6,3,30,1,20,2,1,1,5,3,1,3,2,5,7,4,7,7,2,2,2,,12,1,1
"03080300603059","03080300603",1,1857.37072753906,3,8,3,8,88,6,3,59,1,2,2,1,1,5,3,1,1,2,5,7,4,7,7,2,2,2,,8,1,1
"03080300603086","03080300603",1,1857.37072753906,3,8,3,8,88,6,3,86,1,7,9,1,1,5,3,1,3,2,8,7,4,7,7,2,2,2,,8,1,1
"03080300603114","03080300603",1,1857.37072753906,3,8,3,8,88,6,3,114,1,10,2,1,1,5,3,1,1,2,8,7,3,7,7,2,2,2,,8,1,1
"03080300603143","03080300603",1,1857.37072753906,3,8,3,8,88,6,3,143,1,7,10,1,1,5,3,1,1,2,8,7,4,7,7,2,2,2,,8,1,1
"03080300603166","03080300603",1,445.494812011719,3,8,3,8,88,6,3,166,1,,9,1,1,5,3,1,1,2,8,7,4,7,7,2,2,2,,12,1,1
"03080300603171","03080300603",1,1857.37072753906,3,8,3,8,88,6,3,171,1,5,6,1,1,5,3,1,1,1,6,7,3,9,9,2,2,2,,8,1,1
"03080300603199","03080300603",1,1857.37072753906,3,8,3,8,88,6,3,199,1,1,9,1,1,5,3,7,1,2,8,7,6,7,7,2,2,2,,8,1,1
"03080300603228","03080300603",1,445.494812011719,3,8,3,8,88,6,3,228,1,,10,2,1,5,3,1,1,5,6,7,4,7,7,2,2,2,,8,1,1
"03080300603231","03080300603",1,1857.37072753906,3,8,3,8,88,6,3,231,1,,7,2,1,5,3,1,1,2,8,7,4,7,7,2,2,1,2,8,1,1
"03080300603259","03080300603",1,1857.37072753906,3,8,3,8,88,6,3,259,1,6,4,1,1,5,3,1,1,2,8,7,4,7,7,2,2,2,,12,1,1
"03080400503003","03080400503",1,2042.86633300781,3,8,4,8,88,5,3,3,1,12,2,1,1,5,3,1,2,1,8,7,4,8,8,2,2,2,,8,1,1
"03080400503018","03080400503",1,2042.86633300781,3,8,4,8,88,5,3,18,2,25,8,1,1,5,3,1,2,1,8,7,4,8,8,2,2,2,,8,1,1
"03080400503033","03080400503",1,2042.86633300781,3,8,4,8,88,5,3,33,1,5,6,1,1,5,3,1,2,1,8,7,4,8,8,2,2,2,,8,1,1
"03080400503048","03080400503",1,2042.86633300781,3,8,4,8,88,5,3,48,1,40,3,1,1,5,3,1,2,2,8,7,4,8,8,2,2,2,,8,1,1
"03080400503051","03080400503",1,238.931732177734,3,8,4,8,88,5,3,51,1,25,6,1,1,5,3,1,2,2,8,7,4,8,8,2,2,2,,12,1,1
"03080400503064","03080400503",1,2042.86633300781,3,8,4,8,88,5,3,64,1,26,3,1,1,5,3,1,2,2,8,7,4,8,8,2,2,2,,8,1,1
"03080400503079","03080400503",1,2042.86633300781,3,8,4,8,88,5,3,79,1,10,3,1,1,5,3,1,2,2,8,7,4,8,8,2,2,2,,8,1,1
"03080400503095","03080400503",1,2042.86633300781,3,8,4,8,88,5,3,95,1,10,4,1,1,5,3,1,2,2,8,7,4,8,8,2,2,2,,8,1,1
"03080400503110","03080400503",1,2042.86633300781,3,8,4,8,88,5,3,110,1,3,9,1,1,5,3,1,2,2,8,7,4,4,4,2,2,2,,8,1,1
"03080400503125","03080400503",1,2042.86633300781,3,8,4,8,88,5,3,125,1,30,6,1,1,5,3,1,2,2,8,7,4,4,4,2,2,2,,8,1,1
"03080400503140","03080400503",1,2042.86633300781,3,8,4,8,88,5,3,140,1,13,0,1,1,5,3,1,2,2,8,7,4,4,4,2,2,2,,8,1,1
"03080400503142","03080400503",1,238.931732177734,3,8,4,8,88,5,3,142,1,3,8,2,1,5,3,1,2,2,8,7,4,4,4,2,2,2,,8,1,1
"03090101202001","03090101202",1,3568.82421875,3,9,1,8,88,12,2,1,1,10,11,1,1,1,3,1,3,2,5,7,5,8,8,2,2,2,,10,1,1
"03090101202011","03090101202",1,3568.82421875,3,9,1,8,88,12,2,11,1,5,0,1,2,1,1,1,3,2,5,7,5,8,8,2,2,1,1,8,1,1
"03090101202016","03090101202",1,3568.82421875,3,9,1,8,88,12,2,16,1,8,0,1,1,1,3,1,1,2,5,7,5,8,8,2,2,2,,8,1,1
"03090101202026","03090101202",1,3568.82421875,3,9,1,8,88,12,2,26,1,12,1,1,2,1,1,1,3,2,5,7,5,8,8,2,2,2,,8,1,1
"03090101202031","03090101202",1,3568.82421875,3,9,1,8,88,12,2,31,1,5,0,1,1,1,3,1,1,2,5,7,5,8,8,2,2,2,,8,1,1
"03090101202046","03090101202",1,3568.82421875,3,9,1,8,88,12,2,46,1,3,0,1,3,1,1,1,3,2,5,7,5,8,8,2,2,2,,8,1,1
"03090101202061","03090101202",1,3568.82421875,3,9,1,8,88,12,2,61,1,7,0,1,3,1,1,1,3,1,5,7,5,8,8,2,2,2,,8,1,1
"03090101202076","03090101202",1,3568.82421875,3,9,1,8,88,12,2,76,1,2,11,1,1,1,3,1,1,1,5,7,5,8,8,2,2,2,,8,1,1
"03090101202092","03090101202",1,3568.82421875,3,9,1,8,88,12,2,92,1,8,10,1,2,1,1,1,3,2,5,7,5,8,8,2,2,2,,8,1,1
"03090101202107","03090101202",1,3568.82421875,3,9,1,8,88,12,2,107,1,3,1,1,2,1,1,1,3,1,5,7,5,8,8,2,2,2,,8,1,1
"03090101202122","03090101202",1,3568.82421875,3,9,1,8,88,12,2,122,2,0,9,1,1,1,3,1,1,2,5,7,5,8,8,2,2,2,,8,1,1
"03090101202137","03090101202",1,3568.82421875,3,9,1,8,88,12,2,137,1,9,0,1,2,1,1,1,3,1,5,7,5,8,8,2,2,2,,10,1,1
"03090202501002","03090202501",1,4587.63330078125,3,9,2,8,88,25,1,2,1,26,,1,3,1,1,1,3,2,5,7,5,7,7,2,2,2,,8,1,1
"03090202501029","03090202501",1,4587.63330078125,3,9,2,8,88,25,1,29,1,10,1,1,2,1,1,1,3,2,5,7,5,9,9,2,2,2,,10,1,1
"03090202501056","03090202501",1,4587.63330078125,3,9,2,8,88,25,1,56,1,4,5,1,7,1,3,1,1,2,5,7,5,9,9,2,2,2,,8,1,1
"03090202501061","03090202501",1,305.842224121094,3,9,2,8,88,25,1,61,1,4,,4,1,1,3,1,1,1,6,7,4,7,7,2,2,2,,8,1,5
"03090202501085","03090202501",1,4587.63330078125,3,9,2,8,88,25,1,85,1,10,,1,1,1,3,1,2,1,8,7,5,9,9,2,2,2,,8,1,1
"03090202501112","03090202501",1,4587.63330078125,3,9,2,8,88,25,1,112,1,10,,1,1,1,3,1,2,2,8,7,5,9,9,2,2,2,,8,1,4
"03090202501139","03090202501",1,305.842224121094,3,9,2,8,88,25,1,139,2,,8,4,1,1,1,1,2,1,5,7,5,9,9,2,2,2,,12,1,4
"03090202501140","03090202501",1,4587.63330078125,3,9,2,8,88,25,1,140,1,5,,1,7,1,3,1,3,2,5,7,5,9,9,2,2,2,,12,1,1
"03090202501194","03090202501",1,4587.63330078125,3,9,2,8,88,25,1,194,1,30,,1,3,1,1,1,3,2,5,7,5,7,7,2,2,1,2,10,1,1
"03090202501222","03090202501",1,4587.63330078125,3,9,2,8,88,25,1,222,1,5,,1,1,1,3,1,2,1,6,7,5,9,9,2,2,2,,12,1,4
"03090202501249","03090202501",1,4587.63330078125,3,9,2,8,88,25,1,249,1,25,,1,1,1,3,1,2,2,5,7,5,7,7,2,2,2,,8,1,1
"03090203201002","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,2,1,8,8,1,3,1,1,1,3,1,5,7,5,7,7,2,2,2,,6,1,1
"03090203201014","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,14,1,30,2,2,1,1,3,1,1,1,5,7,5,9,9,2,2,2,,6,1,1
"03090203201020","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,20,1,4,9,2,3,1,1,1,1,1,5,7,5,9,9,2,2,2,,6,1,1
"03090203201038","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,38,1,6,11,1,3,1,1,1,1,1,5,7,5,9,9,2,2,2,,8,1,1
"03090203201056","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,56,1,32,9,1,3,1,1,1,3,1,5,7,5,9,9,2,2,2,,8,1,1
"03090203201063","03090203201",1,198.580032348633,3,9,2,8,88,32,1,63,1,5,11,1,1,1,3,1,1,1,5,7,5,8,8,2,2,2,,10,1,1
"03090203201075","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,75,1,12,10,1,3,1,1,1,1,1,5,7,5,8,8,2,2,2,,8,1,1
"03090203201093","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,93,1,0,1,1,1,1,3,1,1,1,5,7,5,9,9,2,2,2,,8,1,1
"03090203201111","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,111,1,8,11,1,3,1,1,1,1,3,5,7,5,9,9,2,2,2,,8,1,1
"03090203201129","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,129,1,7,9,2,3,1,1,1,3,2,5,7,5,9,9,2,2,2,,6,1,1
"03090203201147","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,147,1,4,0,1,1,1,3,1,1,1,5,7,5,7,7,2,2,2,,8,1,1
"03090203201165","03090203201",1,2744.01489257813,3,9,2,8,88,32,1,165,1,10,1,1,3,1,1,1,3,1,5,7,5,7,7,2,2,2,,8,1,1
"03090400702004","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,4,1,,8,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,8,1,1
"03090400702016","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,16,1,8,8,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,12,1,1
"03090400702022","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,22,1,7,9,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,12,1,1
"03090400702036","03090400702",1,211.82487487793,3,9,4,8,88,7,2,36,1,1,9,1,1,1,3,1,1,1,8,7,4,8,8,2,2,2,,12,1,1
"03090400702040","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,40,1,11,8,1,1,1,3,1,1,1,5,7,4,8,8,2,2,2,,12,1,1
"03090400702058","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,58,1,,9,1,1,1,1,1,1,1,8,7,5,8,8,2,2,2,,10,1,1
"03090400702076","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,76,1,1,9,1,1,1,3,1,1,2,5,7,4,8,8,2,2,2,,10,1,1
"03090400702094","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,94,1,4,10,1,1,1,3,1,1,1,6,7,4,8,8,2,2,2,,12,1,1
"03090400702112","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,112,1,5,11,1,1,1,1,1,3,2,5,7,5,8,8,2,2,2,,10,1,1
"03090400702130","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,130,1,20,5,1,1,1,1,1,3,2,5,7,4,7,7,2,2,2,,10,1,1
"03090400702148","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,148,1,20,4,1,1,1,1,1,3,2,5,7,4,7,7,2,2,2,,10,1,1
"03090400702166","03090400702",1,3639.53662109375,3,9,4,8,88,7,2,166,1,18,5,1,1,1,1,1,3,2,5,7,4,7,7,2,2,2,,1,1,1
"03090501102003","03090501102",1,3911.0927734375,3,9,5,8,88,11,2,3,1,8,0,1,1,1,3,1,1,1,8,7,5,9,9,2,2,2,,10,1,1
"03090501102018","03090501102",1,3911.0927734375,3,9,5,8,88,11,2,18,1,6,3,1,1,1,3,1,2,1,5,7,5,9,9,2,2,2,,12,1,5
"03090501102033","03090501102",1,3911.0927734375,3,9,5,8,88,11,2,33,1,3,8,1,2,1,1,1,3,1,5,7,5,9,9,2,2,2,,8,1,1
"03090501102048","03090501102",1,3911.0927734375,3,9,5,8,88,11,2,48,1,3,0,1,1,1,3,1,2,1,5,7,5,8,8,1,2,2,,10,1,1
"03090501102063","03090501102",1,3911.0927734375,3,9,5,8,88,11,2,63,1,5,9,1,3,1,1,1,3,1,5,7,5,8,8,2,2,2,,10,1,5
"03090501102067","03090501102",1,366.664947509766,3,9,5,8,88,11,2,67,1,5,0,4,1,1,3,1,1,1,6,7,4,9,9,2,2,2,,12,1,1
"03090501102079","03090501102",1,3911.0927734375,3,9,5,8,88,11,2,79,1,18,0,1,1,1,3,1,2,1,5,7,5,8,9,2,2,2,,8,1,1
"03090501102094","03090501102",1,3911.0927734375,3,9,5,8,88,11,2,94,1,5,0,1,1,1,3,1,2,1,5,7,5,8,9,2,2,2,,8,1,1
"03090501102110","03090501102",1,3911.0927734375,3,9,5,8,88,11,2,110,1,1,8,4,1,1,3,1,2,1,5,7,5,9,9,2,2,2,,8,1,1
"03090501102125","03090501102",1,3911.0927734375,3,9,5,8,88,11,2,125,1,4,0,1,1,1,3,1,3,1,5,7,5,8,8,2,2,2,,8,1,1
"03090501102131","03090501102",1,366.664947509766,3,9,5,8,88,11,2,131,1,6,0,4,1,1,3,1,2,1,8,7,4,9,9,2,2,2,,12,1,1
"03090501102141","03090501102",1,3911.0927734375,3,9,5,8,88,11,2,141,1,4,7,1,2,1,1,1,3,1,5,7,5,9,9,2,2,2,,10,1,1
"03090600105003","03090600105",0,810.319946289063,3,9,6,2,1,1,5,3,1,0,7,3,1,1,1,1,3,2,4,7,8,8,8,2,2,2,,2,6,2
"03090600105011","03090600105",0,810.319946289063,3,9,6,2,1,1,5,11,1,5,0,3,2,1,1,1,1,1,5,7,8,8,8,2,1,2,,2,6,2
"03090600105019","03090600105",0,810.319946289063,3,9,6,2,1,1,5,19,1,0,10,3,1,1,1,1,3,1,6,7,6,8,8,2,2,2,,2,6,2
"03090600105035","03090600105",0,810.319946289063,3,9,6,2,1,1,5,35,1,0,8,3,1,1,1,1,3,2,6,6,8,8,8,2,2,2,,1,6,2
"03090600105043","03090600105",0,810.319946289063,3,9,6,2,1,1,5,43,1,17,1,1,1,1,1,1,2,2,5,7,8,8,8,2,2,2,,1,6,2
"03090600105051","03090600105",0,810.319946289063,3,9,6,2,1,1,5,51,1,2,6,3,1,1,9,1,1,1,5,7,6,8,8,2,2,2,,10,,2
"03090600105059","03090600105",0,810.319946289063,3,9,6,2,1,1,5,59,1,1,0,1,1,1,1,1,3,2,5,3,8,8,8,2,1,2,,1,6,2
"03090600105067","03090600105",0,810.319946289063,3,9,6,2,1,1,5,67,1,0,4,1,1,1,1,1,3,2,5,7,8,8,8,2,2,2,,2,6,2
"03090600105075","03090600105",0,810.319946289063,3,9,6,2,1,1,5,75,2,0,1,3,1,1,1,1,3,1,6,7,6,8,8,2,2,2,,2,6,2
"03090600105091","03090600105",0,810.319946289063,3,9,6,2,1,1,5,91,1,0,11,3,1,1,1,1,3,2,5,7,8,8,8,2,2,2,,2,6,2
"03100101106002","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,2,1,2,0,1,3,1,1,5,3,3,5,5,6,5,5,1,2,2,,8,1,7
"03100101106022","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,22,1,24,8,1,5,1,1,1,3,1,5,7,6,2,2,2,2,2,,10,1,4
"03100101106036","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,36,1,25,4,1,2,1,1,1,3,1,5,7,6,5,5,2,2,2,,8,1,4
"03100101106038","03100101106",1,4141.64697265625,3,10,1,8,88,11,6,38,1,1,0,3,1,1,1,1,1,1,5,7,6,5,5,2,2,2,,10,1,4
"03100101106053","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,53,1,26,4,1,3,1,1,1,3,1,5,7,6,2,2,2,2,2,,10,1,4
"03100101106077","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,77,1,8,0,1,2,1,1,1,3,1,5,7,6,5,5,2,2,2,,10,1,4
"03100101106094","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,94,1,18,0,1,1,1,3,1,1,1,5,7,6,5,5,2,1,2,,10,1,4
"03100101106122","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,122,1,28,0,1,7,1,1,1,3,1,5,7,6,5,5,2,2,1,2,8,1,4
"03100101106126","03100101106",1,4141.64697265625,3,10,1,8,88,11,6,126,1,10,4,1,1,1,3,1,1,1,5,7,6,5,5,2,2,2,,10,1,4
"03100101106142","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,142,1,28,0,1,7,1,1,1,3,1,5,7,6,5,5,2,2,2,,10,1,4
"03100101106159","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,159,1,22,0,1,1,1,3,1,1,1,5,7,6,5,5,2,2,2,,10,1,4
"03100101106174","03100101106",1,1329.68664550781,3,10,1,8,88,11,6,174,1,5,4,3,1,1,1,1,2,1,6,7,6,5,5,2,2,2,,10,1,4
"03100201601004","03100201601",1,2019.892578125,3,10,2,8,88,16,1,4,1,20,0,1,1,1,3,1,1,1,8,7,4,7,7,2,1,2,,10,1,1
"03100201601019","03100201601",1,2019.892578125,3,10,2,8,88,16,1,19,1,11,0,1,1,1,1,1,1,2,5,7,3,7,7,2,1,2,,10,1,1
"03100201601034","03100201601",1,2019.892578125,3,10,2,8,88,16,1,34,1,20,0,1,1,1,3,1,1,1,8,7,4,7,7,2,1,2,,10,1,1
"03100201601049","03100201601",1,2019.892578125,3,10,2,8,88,16,1,49,1,12,0,1,1,1,3,1,1,1,5,7,4,7,7,1,1,2,,10,1,1
"03100201601059","03100201601",1,243.360549926758,3,10,2,8,88,16,1,59,1,3,0,1,1,1,3,1,1,1,8,7,4,7,7,2,2,2,,10,1,1
"03100201601065","03100201601",1,2019.892578125,3,10,2,8,88,16,1,65,1,14,0,1,1,1,3,1,1,2,8,7,4,7,7,2,1,2,,8,1,1
"03100201601080","03100201601",1,2019.892578125,3,10,2,8,88,16,1,80,1,1,0,3,1,1,3,1,2,1,5,7,4,7,7,2,1,2,,8,1,1
"03100201601096","03100201601",1,2019.892578125,3,10,2,8,88,16,1,96,1,10,0,1,1,1,1,1,1,1,5,7,4,7,7,1,1,2,,8,1,1
"03100201601111","03100201601",1,2019.892578125,3,10,2,8,88,16,1,111,1,3,0,1,1,1,3,1,1,2,8,7,4,7,7,2,1,2,,12,1,1
"03100201601126","03100201601",1,2019.892578125,3,10,2,8,88,16,1,126,1,16,0,1,1,1,3,1,1,2,8,7,4,7,7,2,2,2,,8,1,1
"03100201601141","03100201601",1,2019.892578125,3,10,2,8,88,16,1,141,1,4,0,1,1,1,1,1,1,2,8,7,4,7,7,2,1,2,,8,1,1
"03100201601150","03100201601",1,243.360549926758,3,10,2,8,88,16,1,150,1,14,7,1,1,1,3,1,1,2,5,7,3,7,7,2,1,2,,8,1,1
"03100400103014","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,14,1,20,8,1,1,1,3,1,2,2,8,7,4,3,3,2,2,2,,10,1,1
"03100400103032","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,32,1,28,,1,2,1,1,5,3,2,5,7,6,2,2,2,2,2,,2,2,1
"03100400103047","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,47,1,,1,3,1,1,1,5,1,2,5,7,6,3,3,2,2,2,,2,4,3
"03100400103065","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,65,1,13,,1,3,1,1,5,3,1,1,1,4,2,2,2,2,2,,1,3,2
"03100400103082","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,82,1,3,,1,3,1,1,1,3,2,5,7,6,2,2,2,2,2,,1,2,2
"03100400103099","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,99,1,36,,1,3,1,1,1,3,2,5,7,6,2,2,2,2,2,,2,2,1
"03100400103118","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,118,1,38,1,1,1,1,1,1,5,1,5,7,6,2,2,2,2,2,,1,4,2
"03100400103139","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,139,1,,1,1,8,1,1,9,5,4,1,3,6,2,2,2,2,1,2,1,2,9
"03100400103156","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,156,1,12,5,3,3,1,1,5,5,2,6,2,4,3,3,2,2,2,,2,2,3
"03100400103173","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,173,1,1,7,3,2,1,1,1,3,2,6,7,6,5,5,2,2,2,,10,1,2
"03100400103189","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,189,1,3,6,3,2,1,1,5,3,4,2,7,4,3,3,2,2,2,,2,4,9
"03100400103205","03100400103",0,1453.80883789063,3,10,4,1,1,1,3,205,1,,1,3,1,1,1,1,1,2,5,7,6,3,3,2,2,2,,2,3,2
"03100400408004","03100400408",1,1624.57446289063,3,10,4,8,88,4,8,4,1,2,0,1,2,1,1,1,3,1,5,7,4,4,4,2,1,2,,2,2,4
"03100400408024","03100400408",1,1624.57446289063,3,10,4,8,88,4,8,24,1,4,,1,2,1,1,1,3,1,5,7,6,5,5,2,2,2,,2,2,4
"03100400408050","03100400408",1,1624.57446289063,3,10,4,8,88,4,8,50,1,5,,2,1,1,1,1,3,5,6,7,6,5,5,2,2,1,1,2,2,1
"03100400408067","03100400408",1,2061.642578125,3,10,4,8,88,4,8,67,1,1,,3,2,1,1,1,1,1,6,7,6,5,5,2,1,2,,2,2,2
"03100400408080","03100400408",1,1624.57446289063,3,10,4,8,88,4,8,80,1,11,,1,4,1,1,1,3,1,5,7,3,5,5,2,1,2,,1,2,4
"03100400408100","03100400408",1,1624.57446289063,3,10,4,8,88,4,8,100,1,14,,1,4,1,1,5,3,3,5,7,6,5,5,2,1,1,2,1,2,4
"03100400408120","03100400408",1,1624.57446289063,3,10,4,8,88,4,8,120,1,20,,1,2,1,1,1,3,2,5,7,6,5,5,2,1,2,,10,1,4
"03100400408141","03100400408",1,1624.57446289063,3,10,4,8,88,4,8,141,1,24,,1,2,1,1,5,3,2,5,7,6,5,5,2,2,2,,10,1,4
"03100400408162","03100400408",1,1624.57446289063,3,10,4,8,88,4,8,162,1,18,5,1,1,1,3,1,2,2,5,7,6,5,5,2,2,2,,10,1,4
"03100400408183","03100400408",1,1624.57446289063,3,10,4,8,88,4,8,183,1,12,,1,3,1,1,1,3,1,8,7,6,5,5,2,1,2,,13,1,4
"03100400408203","03100400408",1,1624.57446289063,3,10,4,8,88,4,8,203,1,8,,1,4,1,1,1,3,2,5,7,5,5,5,2,1,2,,9,1,4
"03100400408231","03100400408",1,2061.642578125,3,10,4,8,88,4,8,231,1,2,,3,2,1,1,1,3,5,6,7,6,5,5,2,2,2,,2,2,4
"03120100101003","03120100101",1,188.82600402832,3,12,1,8,88,1,1,3,1,28,6,1,1,1,3,1,1,1,8,7,5,8,3,2,2,2,,8,1,1
"03120100101020","03120100101",1,67.437858581543,3,12,1,8,88,1,1,20,1,3,4,2,1,1,3,1,1,1,8,7,6,4,4,2,1,2,,8,1,3
"03120100101024","03120100101",1,188.82600402832,3,12,1,8,88,1,1,24,1,4,2,1,3,1,5,1,1,1,8,7,5,8,4,2,2,2,,8,1,1
"03120100101041","03120100101",1,188.82600402832,3,12,1,8,88,1,1,41,1,42,6,1,1,1,3,1,1,1,8,7,5,7,8,2,2,1,2,10,1,1
"03120100101057","03120100101",1,188.82600402832,3,12,1,8,88,1,1,57,1,2,11,1,1,1,1,1,1,1,8,7,5,9,9,2,1,2,,10,1,1
"03120100101072","03120100101",1,188.82600402832,3,12,1,8,88,1,1,72,1,18,0,1,1,1,3,1,1,2,8,7,5,9,9,2,2,2,,8,1,1
"03120100101076","03120100101",1,67.437858581543,3,12,1,8,88,1,1,76,1,6,,4,1,1,3,1,1,1,8,7,5,9,9,2,2,2,,8,1,1
"03120100101088","03120100101",1,188.82600402832,3,12,1,8,88,1,1,88,1,1,1,1,1,1,1,1,1,1,8,7,5,9,9,2,2,2,,10,1,1
"03120100101103","03120100101",1,188.82600402832,3,12,1,8,88,1,1,103,1,5,4,1,1,1,3,1,1,1,8,7,5,9,9,2,2,2,,10,1,1
"03120100101118","03120100101",1,188.82600402832,3,12,1,8,88,1,1,118,1,10,9,1,1,1,3,1,1,2,8,7,5,9,8,2,2,2,,8,1,1
"03120100101133","03120100101",1,188.82600402832,3,12,1,8,88,1,1,133,1,23,0,1,1,1,3,1,1,2,8,7,5,7,7,2,2,2,,8,1,1
"03120100101148","03120100101",1,188.82600402832,3,12,1,8,88,1,1,148,1,24,0,1,1,1,1,1,1,1,8,7,5,7,7,2,2,2,,8,1,1
"03120100303002","03120100303",1,202.245986938477,3,12,1,8,88,3,3,2,1,6,4,1,1,1,3,1,1,1,8,7,5,4,4,2,2,2,,10,1,1
"03120100303020","03120100303",1,202.245986938477,3,12,1,8,88,3,3,20,1,2,,1,1,1,3,1,1,1,8,7,5,4,4,2,2,2,,10,1,1
"03120100303038","03120100303",1,202.245986938477,3,12,1,8,88,3,3,38,1,24,,1,1,1,3,1,1,1,8,7,5,4,4,2,2,2,,10,1,1
"03120100303056","03120100303",1,202.245986938477,3,12,1,8,88,3,3,56,1,41,,1,1,1,3,1,1,1,8,7,5,4,4,2,2,2,,10,1,1
"03120100303074","03120100303",1,202.245986938477,3,12,1,8,88,3,3,74,1,21,3,1,1,1,3,1,1,1,8,7,5,4,4,2,2,2,,10,1,1
